['# KSL']	['ID', 'DOCULECT', 'CONCEPT', 'GlossID', 'Orthography', 'IPA', 'Tokens', 'CogID']
247	OH	65_stickcane	77	buti	buti	b u t i	OH-65_stickcane-2
248	LAH	65_stickcane	77	butu	butu	b u t u	LAH-65_stickcane-2
249	EAH	65_stickcane	77	butiγ	butiɣ	b u t i ɣ	EAH-65_stickcane-2
250	WOT	65_stickcane	77	butїγ	butɯɣ	b u t ɯ ɣ	WOT-65_stickcane-2
#
251	H	65_stickcane	78	but	but	b u t	H-65_stickcane-3
#
252	OH	65_stickcane	78	buti	buti	b u t i	OH-65_stickcane-3
253	LAH	65_stickcane	78	butī	butiː	b u t iː	LAH-65_stickcane-3
254	EAH	65_stickcane	78	butiγ	butiɣ	b u t i ɣ	EAH-65_stickcane-3
255	WOT	65_stickcane	78	butїγ	butɯɣ	b u t ɯ ɣ	WOT-65_stickcane-3
#
256	H	65_stickcane	79	but	but	b u t	H-65_stickcane-4
#
257	OH	65_stickcane	79	buti	buti	b u t i	OH-65_stickcane-4
258	LAH	65_stickcane	79	butu	butu	b u t u	LAH-65_stickcane-4
259	EAH	65_stickcane	79	butiγ	butiɣ	b u t i ɣ	EAH-65_stickcane-4
260	WOT	65_stickcane	79	butїγ	butɯɣ	b u t ɯ ɣ	WOT-65_stickcane-4
#
261	H	66_akindofbeeralcoholicbeverage	80	boza	bozɒ	b o z ɒ	H-66_akindofbeeralcoholicbeverage-1
#
262	EAH	66_akindofbeeralcoholicbeverage	80	boza	boza	b o z a	EAH-66_akindofbeeralcoholicbeverage-1
#
263	H	67_richabundantroomy	81	bő	bøː	b øː	H-67_richabundantroomy-1
#
264	OH	67_richabundantroomy	81	beü̯	bɛw	b ɛ w	OH-67_richabundantroomy-1
265	EAH	67_richabundantroomy	81	beγ	bɛɣ	b ɛ ɣ	EAH-67_richabundantroomy-1
266	WOT	67_richabundantroomy	81	bäγ	bɛɣ	b ɛ ɣ	WOT-67_richabundantroomy-1
#
267	H	68_horseflygadfly	82	bögöly	bøɡøj	b ø ɡ ø j	H-68_horseflygadfly-1
#
268	OH	68_horseflygadfly	82	bögölʹ	bøɡøj	b ø ɡ ø j	OH-68_horseflygadfly-1
269	LAH	68_horseflygadfly	82	bögölʹök	bøɡøjøk	b ø ɡ ø j ø k	LAH-68_horseflygadfly-1
270	EAH	68_horseflygadfly	82	bögölök	bøɡøløk	b ø ɡ ø l ø k	EAH-68_horseflygadfly-1
271	WOT	68_horseflygadfly	82	bögöläk	bøɡølɛk	b ø ɡ ø l ɛ k	WOT-68_horseflygadfly-1
#
272	H	69_fasting	83	böjt	bøjt	b ø j t	H-69_fasting-1
#
273	OH	69_fasting	83	büχt	byχt	b y χ t	OH-69_fasting-1
274	EAH	69_fasting	83	büγte	byɣtɛ	b y ɣ t ɛ	EAH-69_fasting-1
275	WOT	69_fasting	83	büγtä	byɣtɛ	b y ɣ t ɛ	WOT-69_fasting-1
#
276	H	70_wise	84	bölcs	bølt͡ʃ	b ø l t͡ʃ	H-70_wise-1
#
277	OH	70_wise	84	bȫč	bøːt͡ʃ	b øː t͡ʃ	OH-70_wise-1
278	EAH	70_wise	84	büγüči	byɣyt͡ʃi	b y ɣ y t͡ʃ i	EAH-70_wise-1
279	WOT	70_wise	84	büγüči	byɣyt͡ʃi	b y ɣ y t͡ʃ i	WOT-70_wise-1
#
280	H	71_cradle	85	bölcső	bølt͡ʃøː	b ø l t͡ʃ øː	H-71_cradle-1
#
281	OH	71_cradle	85	belčȫ	bɛlt͡ʃøː	b ɛ l t͡ʃ øː	OH-71_cradle-1
282	EAH	71_cradle	85	belčeγ	bɛlt͡ʃɛɣ	b ɛ l t͡ʃ ɛ ɣ	EAH-71_cradle-1
283	WOT	71_cradle	85	belčiγ	bɛlt͡ʃiɣ	b ɛ l t͡ʃ i ɣ	WOT-71_cradle-1
#
284	H	72_bison	86	bölény	bøleːɲ	b ø l eː ɲ	H-72_bison-1
#
285	OH	72_bison	86	belēń	bɛleːɲ	b ɛ l eː ɲ	OH-72_bison-1
286	EAH	72_bison	86	belen	bɛlɛn	b ɛ l ɛ n	EAH-72_bison-1
287	WOT	72_bison	86	bülän	bylɛn	b y l ɛ n	WOT-72_bison-1
#
288	H	73_prisonjail	87	börtön	børtøn	b ø r t ø n	H-73_prisonjail-1
#
289	EAH	73_prisonjail	87	berten	bɛrtɛn	b ɛ r t ɛ n	EAH-73_prisonjail-1
290	WOT	73_prisonjail	87	bärtän	bɛrtɛn	b ɛ r t ɛ n	WOT-73_prisonjail-1
#
291	H	74_ismaelitenameofanethnicgroupinmedievalhungary	88	böszörmény	bøsørmeːɲ	b ø s ø r m eː ɲ	H-74_ismaelitenameofanethnicgroupinmedievalhungary-1
#
292	OH	74_ismaelitenameofanethnicgroupinmedievalhungary	88	besermen	bɛsɛrmɛn	b ɛ s ɛ r m ɛ n	OH-74_ismaelitenameofanethnicgroupinmedievalhungary-1
293	WOT	74_ismaelitenameofanethnicgroupinmedievalhungary	88	besermen	bɛsɛrmɛn	b ɛ s ɛ r m ɛ n	WOT-74_ismaelitenameofanethnicgroupinmedievalhungary-1
#
294	H	75_sadbadtempered	89	bús	buːʃ	b uː ʃ	H-75_sadbadtempered-1
#
295	OH	75_sadbadtempered	89	bū	buː	b uː	OH-75_sadbadtempered-1
296	EAH	75_sadbadtempered	89	buγ	buɣ	b u ɣ	EAH-75_sadbadtempered-1
297	WOT	75_sadbadtempered	89	buγ	buɣ	b u ɣ	WOT-75_sadbadtempered-1
#
298	H	76_farewellindulgencededicationfestivalannualparishfeast	90	búcsú	buːt͡ʃuː	b uː t͡ʃ uː	H-76_farewellindulgencededicationfestivalannualparishfeast-1
#
299	OH	76_farewellindulgencededicationfestivalannualparishfeast	90	bulčū	bult͡ʃuː	b u l t͡ʃ uː	OH-76_farewellindulgencededicationfestivalannualparishfeast-1
300	LAH	76_farewellindulgencededicationfestivalannualparishfeast	90	bulčū	bult͡ʃuː	b u l t͡ʃ uː	LAH-76_farewellindulgencededicationfestivalannualparishfeast-1
301	EAH	76_farewellindulgencededicationfestivalannualparishfeast	90	bulčuγ	bult͡ʃuɣ	b u l t͡ʃ u ɣ	EAH-76_farewellindulgencededicationfestivalannualparishfeast-1
302	WOT	76_farewellindulgencededicationfestivalannualparishfeast	90	bolčuγ	bolt͡ʃuɣ	b o l t͡ʃ u ɣ	WOT-76_farewellindulgencededicationfestivalannualparishfeast-1
#
303	H	77_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid	91	buga	buɡɒ	b u ɡ ɒ	H-77_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid-1
#
304	EAH	77_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid	91	buga	buɡa	b u ɡ a	EAH-77_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid-1
#
305	H	78_volgabulgar	92	bular	bulɒr	b u l ɒ r	H-78_volgabulgar-1
#
306	EAH	78_volgabulgar	92	bular	bular	b u l a r	EAH-78_volgabulgar-1
307	WOT	78_volgabulgar	92	bular	bular	b u l a r	WOT-78_volgabulgar-1
#
308	H	79_steamvapourfumesheat	93	búsz	buːs	b uː s	H-79_steamvapourfumesheat-1
#
309	EAH	79_steamvapourfumesheat	93	būs	buːs	b uː s	EAH-79_steamvapourfumesheat-1
310	WOT	79_steamvapourfumesheat	93	būs	buːs	b uː s	WOT-79_steamvapourfumesheat-1
#
311	H	80_wheattriticum	94	búza	buːzɒ	b uː z ɒ	H-80_wheattriticum-1
#
312	OH	80_wheattriticum	94	būza	buːza	b uː z a	OH-80_wheattriticum-1
313	EAH	80_wheattriticum	94	buγzai	buɣzai	b u ɣ z a i	EAH-80_wheattriticum-1
314	WOT	80_wheattriticum	94	buγδay	buɣðaj	b u ɣ ð a j	WOT-80_wheattriticum-1
#
315	H	81_clubmacereedmace	95	buzogány	buzoɡaːɲ	b u z o ɡ aː ɲ	H-81_clubmacereedmace-1
#
316	EAH	81_clubmacereedmace	95	buzgan	buzɡan	b u z ɡ a n	EAH-81_clubmacereedmace-1
#
317	H	82_beech	96	bükk	bykː	b y kː	H-82_beech-1
#
318	OH	82_beech	96	bük	byk	b y k	OH-82_beech-1
319	EAH	82_beech	96	bik	bik	b i k	EAH-82_beech-1
320	WOT	82_beech	96	bik	bik	b i k	WOT-82_beech-1
#
321	H	83_sin	97	bűn	byːn	b yː n	H-83_sin-1
#
322	EAH	83_sin	97	bǖn	byːn	b yː n	EAH-83_sin-1
323	WOT	83_sin	97	bǖn	byːn	b yː n	WOT-83_sin-1
#
324	H	84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill	98	bütü	byty	b y t y	H-84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1
#
325	EAH	84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill	98	bütüγ	bytyɣ	b y t y ɣ	EAH-84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1
326	WOT	84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill	98	bütüγ	bytyɣ	b y t y ɣ	WOT-84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1
#
327	H	85_magical	99	bű	byː	b yː	H-85_magical-1
#
328	OH	85_magical	99	bǖ	byː	b yː	OH-85_magical-1
329	EAH	85_magical	99	büγü	byɣy	b y ɣ y	EAH-85_magical-1
330	WOT	85_magical	99	büγü	byɣy	b y ɣ y	WOT-85_magical-1
#
331	H	86_akindofwillowsalixelgnos	100	cigle	t͡siɡlɛ	t͡s i ɡ l ɛ	H-86_akindofwillowsalixelgnos-1
#
332	EAH	86_akindofwillowsalixelgnos	100	čigle	t͡ʃiɡlɛ	t͡ʃ i ɡ l ɛ	EAH-86_akindofwillowsalixelgnos-1
333	WOT	86_akindofwillowsalixelgnos	100	čiglä	t͡ʃiɡlɛ	t͡ʃ i ɡ l ɛ	WOT-86_akindofwillowsalixelgnos-1
#
334	H	87_trapsnareforcatchingbirdsbirdcage	101	csigle	t͡ʃiɡlɛ	t͡ʃ i ɡ l ɛ	H-87_trapsnareforcatchingbirdsbirdcage-1
#
335	EAH	87_trapsnareforcatchingbirdsbirdcage	101	čikle	t͡ʃiklɛ	t͡ʃ i k l ɛ	EAH-87_trapsnareforcatchingbirdsbirdcage-1
336	WOT	87_trapsnareforcatchingbirdsbirdcage	101	čiklä	t͡ʃiklɛ	t͡ʃ i k l ɛ	WOT-87_trapsnareforcatchingbirdsbirdcage-1
#
337	H	87_trapsnareforcatchingbirdsbirdcage	102	csekle	t͡ʃɛklɛ	t͡ʃ ɛ k l ɛ	H-87_trapsnareforcatchingbirdsbirdcage-2
#
338	EAH	87_trapsnareforcatchingbirdsbirdcage	102	čikle	t͡ʃiklɛ	t͡ʃ i k l ɛ	EAH-87_trapsnareforcatchingbirdsbirdcage-2
339	WOT	87_trapsnareforcatchingbirdsbirdcage	102	čiklä	t͡ʃiklɛ	t͡ʃ i k l ɛ	WOT-87_trapsnareforcatchingbirdsbirdcage-2
#
340	H	87_trapsnareforcatchingbirdsbirdcage	103	cseklye	t͡ʃɛkjɛ	t͡ʃ ɛ k j ɛ	H-87_trapsnareforcatchingbirdsbirdcage-3
#
341	EAH	87_trapsnareforcatchingbirdsbirdcage	103	čikle	t͡ʃiklɛ	t͡ʃ i k l ɛ	EAH-87_trapsnareforcatchingbirdsbirdcage-3
342	WOT	87_trapsnareforcatchingbirdsbirdcage	103	čiklä	t͡ʃiklɛ	t͡ʃ i k l ɛ	WOT-87_trapsnareforcatchingbirdsbirdcage-3
#
343	H	87_trapsnareforcatchingbirdsbirdcage	104	csikle	t͡ʃiklɛ	t͡ʃ i k l ɛ	H-87_trapsnareforcatchingbirdsbirdcage-4
#
344	EAH	87_trapsnareforcatchingbirdsbirdcage	104	čikle	t͡ʃiklɛ	t͡ʃ i k l ɛ	EAH-87_trapsnareforcatchingbirdsbirdcage-4
345	WOT	87_trapsnareforcatchingbirdsbirdcage	104	čiklä	t͡ʃiklɛ	t͡ʃ i k l ɛ	WOT-87_trapsnareforcatchingbirdsbirdcage-4
#
346	H	88_akindofwillowusedforbasketsandinviticulturesalixpurpurea	105	csigolya	t͡ʃiɡojɒ	t͡ʃ i ɡ o j ɒ	H-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1
#
347	OH	88_akindofwillowusedforbasketsandinviticulturesalixpurpurea	105	čigolʹa	t͡ʃiɡoja	t͡ʃ i ɡ o j a	OH-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1
348	EAH	88_akindofwillowusedforbasketsandinviticulturesalixpurpurea	105	čigla	t͡ʃiɡla	t͡ʃ i ɡ l a	EAH-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1
349	WOT	88_akindofwillowusedforbasketsandinviticulturesalixpurpurea	105	čïgla	t͡ʃɯɡla	t͡ʃ ɯ ɡ l a	WOT-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1
#
350	H	89_akindofwillow	106	csigla	t͡ʃiɡlɒ	t͡ʃ i ɡ l ɒ	H-89_akindofwillow-1
#
351	EAH	89_akindofwillow	106	čigla	t͡ʃiɡla	t͡ʃ i ɡ l a	EAH-89_akindofwillow-1
352	WOT	89_akindofwillow	106	čïgla	t͡ʃɯɡla	t͡ʃ ɯ ɡ l a	WOT-89_akindofwillow-1
#
353	H	90_akindofwolfsmilkeasterflowereuphorbia	107	cötkény	t͡søtkeːɲ	t͡s ø t k eː ɲ	H-90_akindofwolfsmilkeasterflowereuphorbia-1
#
354	EAH	90_akindofwolfsmilkeasterflowereuphorbia	107	sütken	sytkɛn	s y t k ɛ n	EAH-90_akindofwolfsmilkeasterflowereuphorbia-1
#
355	H	90_akindofwolfsmilkeasterflowereuphorbia	108	cötkény	t͡søtkeːɲ	t͡s ø t k eː ɲ	H-90_akindofwolfsmilkeasterflowereuphorbia-2
#
356	EAH	90_akindofwolfsmilkeasterflowereuphorbia	108	süttegen	sytːɛɡɛn	s y tː ɛ ɡ ɛ n	EAH-90_akindofwolfsmilkeasterflowereuphorbia-2
#
357	H	91_afishleuciscussouffiaagassizi	109	csabak	t͡ʃɒbɒk	t͡ʃ ɒ b ɒ k	H-91_afishleuciscussouffiaagassizi-1
#
358	EAH	91_afishleuciscussouffiaagassizi	109	čabak	t͡ʃabak	t͡ʃ a b a k	EAH-91_afishleuciscussouffiaagassizi-1
#
359	H	92_onlyjust	110	csak	t͡ʃɒk	t͡ʃ ɒ k	H-92_onlyjust-1
#
360	EAH	92_onlyjust	110	čak	t͡ʃak	t͡ʃ a k	EAH-92_onlyjust-1
361	WOT	92_onlyjust	110	čak	t͡ʃak	t͡ʃ a k	WOT-92_onlyjust-1
#
362	H	93_pickaxemaceasmallaxewarhammer	111	csákány	t͡ʃaːkaːɲ	t͡ʃ aː k aː ɲ	H-93_pickaxemaceasmallaxewarhammer-1
#
363	EAH	93_pickaxemaceasmallaxewarhammer	111	čakan	t͡ʃakan	t͡ʃ a k a n	EAH-93_pickaxemaceasmallaxewarhammer-1
364	WOT	93_pickaxemaceasmallaxewarhammer	111	čakkan	t͡ʃakːan	t͡ʃ a kː a n	WOT-93_pickaxemaceasmallaxewarhammer-1
#
365	H	94_nettleurtica	112	csalán	t͡ʃɒlaːn	t͡ʃ ɒ l aː n	H-94_nettleurtica-1
#
366	EAH	94_nettleurtica	112	čalān	t͡ʃalaːn	t͡ʃ a l aː n	EAH-94_nettleurtica-1
367	WOT	94_nettleurtica	112	čalïγan	t͡ʃalɯɣan	t͡ʃ a l ɯ ɣ a n	WOT-94_nettleurtica-1
#
368	H	94_nettleurtica	113	csalán	t͡ʃɒlaːn	t͡ʃ ɒ l aː n	H-94_nettleurtica-2
#
369	EAH	94_nettleurtica	113	čilān	t͡ʃilaːn	t͡ʃ i l aː n	EAH-94_nettleurtica-2
370	WOT	94_nettleurtica	113	čalïγan	t͡ʃalɯɣan	t͡ʃ a l ɯ ɣ a n	WOT-94_nettleurtica-2
#
371	H	94_nettleurtica	114	csalán	t͡ʃɒlaːn	t͡ʃ ɒ l aː n	H-94_nettleurtica-3
#
372	EAH	94_nettleurtica	114	čalaγan	t͡ʃalaɣan	t͡ʃ a l a ɣ a n	EAH-94_nettleurtica-3
373	WOT	94_nettleurtica	114	čalïγan	t͡ʃalɯɣan	t͡ʃ a l ɯ ɣ a n	WOT-94_nettleurtica-3
#
374	H	96_thicketbrushwooddryfoliagegrovemeadow	115	csalit	t͡ʃɒlit	t͡ʃ ɒ l i t	H-96_thicketbrushwooddryfoliagegrovemeadow-1
#
375	EAH	96_thicketbrushwooddryfoliagegrovemeadow	115	čalit	t͡ʃalit	t͡ʃ a l i t	EAH-96_thicketbrushwooddryfoliagegrovemeadow-1
376	WOT	96_thicketbrushwooddryfoliagegrovemeadow	115	čaltï	t͡ʃaltɯ	t͡ʃ a l t ɯ	WOT-96_thicketbrushwooddryfoliagegrovemeadow-1
#
377	H	96_thicketbrushwooddryfoliagegrovemeadow	116	csalit	t͡ʃɒlit	t͡ʃ ɒ l i t	H-96_thicketbrushwooddryfoliagegrovemeadow-2
#
378	EAH	96_thicketbrushwooddryfoliagegrovemeadow	116	čalit	t͡ʃalit	t͡ʃ a l i t	EAH-96_thicketbrushwooddryfoliagegrovemeadow-2
379	WOT	96_thicketbrushwooddryfoliagegrovemeadow	116	čalït	t͡ʃalɯt	t͡ʃ a l ɯ t	WOT-96_thicketbrushwooddryfoliagegrovemeadow-2
#
380	H	97_silvercupwoodenladleearthenwarebowl	117	csanak	t͡ʃɒnɒk	t͡ʃ ɒ n ɒ k	H-97_silvercupwoodenladleearthenwarebowl-1
#
381	EAH	97_silvercupwoodenladleearthenwarebowl	117	čanak	t͡ʃanak	t͡ʃ a n a k	EAH-97_silvercupwoodenladleearthenwarebowl-1
382	WOT	97_silvercupwoodenladleearthenwarebowl	117	čanak	t͡ʃanak	t͡ʃ a n a k	WOT-97_silvercupwoodenladleearthenwarebowl-1
#
383	H	98_fightingtrooparmygroupbattlequarrelhubbubflock	118	csata	t͡ʃɒtɒ	t͡ʃ ɒ t ɒ	H-98_fightingtrooparmygroupbattlequarrelhubbubflock-1
#
384	EAH	98_fightingtrooparmygroupbattlequarrelhubbubflock	118	čata	t͡ʃata	t͡ʃ a t a	EAH-98_fightingtrooparmygroupbattlequarrelhubbubflock-1
385	WOT	98_fightingtrooparmygroupbattlequarrelhubbubflock	118	čata	t͡ʃata	t͡ʃ a t a	WOT-98_fightingtrooparmygroupbattlequarrelhubbubflock-1
#
386	H	98_fightingtrooparmygroupbattlequarrelhubbubflock	119	csata	t͡ʃɒtɒ	t͡ʃ ɒ t ɒ	H-98_fightingtrooparmygroupbattlequarrelhubbubflock-2
#
387	EAH	98_fightingtrooparmygroupbattlequarrelhubbubflock	119	čata	t͡ʃata	t͡ʃ a t a	EAH-98_fightingtrooparmygroupbattlequarrelhubbubflock-2
388	WOT	98_fightingtrooparmygroupbattlequarrelhubbubflock	119	čatï	t͡ʃatɯ	t͡ʃ a t ɯ	WOT-98_fightingtrooparmygroupbattlequarrelhubbubflock-2
#
389	H	99_toaddtojointobuckleupsomething	120	csat	t͡ʃɒt	t͡ʃ ɒ t	H-99_toaddtojointobuckleupsomething-1
#
390	OH	99_toaddtojointobuckleupsomething	120	čatol	t͡ʃatol	t͡ʃ a t o l	OH-99_toaddtojointobuckleupsomething-1
391	EAH	99_toaddtojointobuckleupsomething	120	čat	t͡ʃat	t͡ʃ a t	EAH-99_toaddtojointobuckleupsomething-1
392	WOT	99_toaddtojointobuckleupsomething	120	čat	t͡ʃat	t͡ʃ a t	WOT-99_toaddtojointobuckleupsomething-1
#
393	H	100_clasp	121	csat	t͡ʃɒt	t͡ʃ ɒ t	H-100_clasp-1
#
394	OH	100_clasp	121	čåtol	t͡ʃɒtol	t͡ʃ ɒ t o l	OH-100_clasp-1
395	LAH	100_clasp	121	čat	t͡ʃat	t͡ʃ a t	LAH-100_clasp-1
396	EAH	100_clasp	121	čati	t͡ʃati	t͡ʃ a t i	EAH-100_clasp-1
397	WOT	100_clasp	121	čatï	t͡ʃatɯ	t͡ʃ a t ɯ	WOT-100_clasp-1
#
398	H	101_measlesmallpoxpocksskineruptiondecorativeembroidery	122	csécs	t͡ʃeːt͡ʃ	t͡ʃ eː t͡ʃ	H-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1
#
399	EAH	101_measlesmallpoxpocksskineruptiondecorativeembroidery	122	čëč	t͡ʃet͡ʃ	t͡ʃ e t͡ʃ	EAH-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1
400	WOT	101_measlesmallpoxpocksskineruptiondecorativeembroidery	122	čeč	t͡ʃɛt͡ʃ	t͡ʃ ɛ t͡ʃ	WOT-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1
#
401	H	101_measlesmallpoxpocksskineruptiondecorativeembroidery	123	csécs	t͡ʃeːt͡ʃ	t͡ʃ eː t͡ʃ	H-101_measlesmallpoxpocksskineruptiondecorativeembroidery-2
#
402	LAH	101_measlesmallpoxpocksskineruptiondecorativeembroidery	123	čëč	t͡ʃet͡ʃ	t͡ʃ e t͡ʃ	LAH-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1
403	EAH	101_measlesmallpoxpocksskineruptiondecorativeembroidery	123	čëček	t͡ʃet͡ʃɛk	t͡ʃ e t͡ʃ ɛ k	EAH-101_measlesmallpoxpocksskineruptiondecorativeembroidery-2
404	WOT	101_measlesmallpoxpocksskineruptiondecorativeembroidery	123	čečäk	t͡ʃɛt͡ʃɛk	t͡ʃ ɛ t͡ʃ ɛ k	WOT-101_measlesmallpoxpocksskineruptiondecorativeembroidery-2
#
405	H	102_tobindsomething	124	csekél	t͡ʃɛkeːl	t͡ʃ ɛ k eː l	H-102_tobindsomething-1
#
406	OH	102_tobindsomething	124	ček	t͡ʃɛk	t͡ʃ ɛ k	OH-102_tobindsomething-1
407	EAH	102_tobindsomething	124	čik	t͡ʃik	t͡ʃ i k	EAH-102_tobindsomething-1
408	WOT	102_tobindsomething	124	čik	t͡ʃik	t͡ʃ i k	WOT-102_tobindsomething-1
#
409	H	103_impuritiestowchaff	125	csepű	t͡ʃɛpyː	t͡ʃ ɛ p yː	H-103_impuritiestowchaff-1
#
410	OH	103_impuritiestowchaff	125	čöpǖ	t͡ʃøpyː	t͡ʃ ø p yː	OH-103_impuritiestowchaff-1
411	LAH	103_impuritiestowchaff	125	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	LAH-103_impuritiestowchaff-1
412	EAH	103_impuritiestowchaff	125	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	EAH-103_impuritiestowchaff-1
413	WOT	103_impuritiestowchaff	125	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	WOT-103_impuritiestowchaff-1
#
414	H	103_impuritiestowchaff	126	csepű	t͡ʃɛpyː	t͡ʃ ɛ p yː	H-103_impuritiestowchaff-2
#
415	OH	103_impuritiestowchaff	126	čöpǖ	t͡ʃøpyː	t͡ʃ ø p yː	OH-103_impuritiestowchaff-2
416	LAH	103_impuritiestowchaff	126	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	LAH-103_impuritiestowchaff-2
417	EAH	103_impuritiestowchaff	126	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	EAH-103_impuritiestowchaff-2
418	WOT	103_impuritiestowchaff	126	čöpiγ	t͡ʃøpiɣ	t͡ʃ ø p i ɣ	WOT-103_impuritiestowchaff-2
#
419	H	103_impuritiestowchaff	127	csepű	t͡ʃɛpyː	t͡ʃ ɛ p yː	H-103_impuritiestowchaff-3
#
420	OH	103_impuritiestowchaff	127	čepǖ	t͡ʃɛpyː	t͡ʃ ɛ p yː	OH-103_impuritiestowchaff-3
421	LAH	103_impuritiestowchaff	127	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	LAH-103_impuritiestowchaff-3
422	EAH	103_impuritiestowchaff	127	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	EAH-103_impuritiestowchaff-3
423	WOT	103_impuritiestowchaff	127	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	WOT-103_impuritiestowchaff-3
#
424	H	103_impuritiestowchaff	128	csepű	t͡ʃɛpyː	t͡ʃ ɛ p yː	H-103_impuritiestowchaff-4
#
425	OH	103_impuritiestowchaff	128	čepǖ	t͡ʃɛpyː	t͡ʃ ɛ p yː	OH-103_impuritiestowchaff-4
426	LAH	103_impuritiestowchaff	128	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	LAH-103_impuritiestowchaff-4
427	EAH	103_impuritiestowchaff	128	čöpüγ	t͡ʃøpyɣ	t͡ʃ ø p y ɣ	EAH-103_impuritiestowchaff-4
428	WOT	103_impuritiestowchaff	128	čöpiγ	t͡ʃøpiɣ	t͡ʃ ø p i ɣ	WOT-103_impuritiestowchaff-4
#
429	H	104_snailhelixsnailshellpulleyvertebra	129	csiga	t͡ʃiɡɒ	t͡ʃ i ɡ ɒ	H-104_snailhelixsnailshellpulleyvertebra-1
#
430	EAH	104_snailhelixsnailshellpulleyvertebra	129	čïga	t͡ʃɯɡa	t͡ʃ ɯ ɡ a	EAH-104_snailhelixsnailshellpulleyvertebra-1
431	WOT	104_snailhelixsnailshellpulleyvertebra	129	čïga	t͡ʃɯɡa	t͡ʃ ɯ ɡ a	WOT-104_snailhelixsnailshellpulleyvertebra-1
#
432	H	105_awineoflowqualityafruitwine	130	csiger	t͡ʃiɡɛr	t͡ʃ i ɡ ɛ r	H-105_awineoflowqualityafruitwine-1
#
433	EAH	105_awineoflowqualityafruitwine	130	čigir	t͡ʃiɡir	t͡ʃ i ɡ i r	EAH-105_awineoflowqualityafruitwine-1
434	WOT	105_awineoflowqualityafruitwine	130	čïgïr	t͡ʃɯɡɯr	t͡ʃ ɯ ɡ ɯ r	WOT-105_awineoflowqualityafruitwine-1
#
435	H	105_awineoflowqualityafruitwine	131	csiger	t͡ʃiɡɛr	t͡ʃ i ɡ ɛ r	H-105_awineoflowqualityafruitwine-2
#
436	EAH	105_awineoflowqualityafruitwine	131	čigir	t͡ʃiɡir	t͡ʃ i ɡ i r	EAH-105_awineoflowqualityafruitwine-2
437	WOT	105_awineoflowqualityafruitwine	131	čȧgïr	t͡ʃɐɡɯr	t͡ʃ ɐ ɡ ɯ r	WOT-105_awineoflowqualityafruitwine-2
#
438	H	106_secretionmucusdischargedfromtheeyes	132	csipa	t͡ʃipɒ	t͡ʃ i p ɒ	H-106_secretionmucusdischargedfromtheeyes-1
#
439	OH	106_secretionmucusdischargedfromtheeyes	132	čapa	t͡ʃapa	t͡ʃ a p a	OH-106_secretionmucusdischargedfromtheeyes-1
440	EAH	106_secretionmucusdischargedfromtheeyes	132	čapaγ	t͡ʃapaɣ	t͡ʃ a p a ɣ	EAH-106_secretionmucusdischargedfromtheeyes-1
441	WOT	106_secretionmucusdischargedfromtheeyes	132	čapaγ	t͡ʃapaɣ	t͡ʃ a p a ɣ	WOT-106_secretionmucusdischargedfromtheeyes-1
#
442	H	107_squinteyedblindinoneeyeonearmedonelegged	133	csolák	t͡ʃolaːk	t͡ʃ o l aː k	H-107_squinteyedblindinoneeyeonearmedonelegged-1
#
443	EAH	107_squinteyedblindinoneeyeonearmedonelegged	133	čolak	t͡ʃolak	t͡ʃ o l a k	EAH-107_squinteyedblindinoneeyeonearmedonelegged-1
